"","tract","name","number","start.freq","end.freq","lat","lng","state","number.of.households","avg.household.size","percent.disability","percent.veterans","number.of.children","percent.children","number.enrolled.in.school","percent.schooling.no.diploma","percent.schooling.hs.graduate","percent.schooling.some.college","percent.schooling.associates","percent.schooling.bachelors","percent.schooling.graduate.or.professional","percent.hs.or.higher","percent.bachelor.or.higher","percent.in.labor.force","number.commuting.to.work","percent.commute.car.alone","percent.commute.car.carpool","percent.commute.public.transit","percent.commute.walking","percent.commute.other.means","mean.travel.time.work","percent.income.less10k","percent.income.10k.15k","percent.income.15k.25k","percent.income.25k.35k","percent.income.35k.50k","percent.income.50k.75k","percent.income.75k.100k","percent.income.100k.150k","percent.income.150k.200k","percent.income.greater200k","median.income","mean.income","percent.families.below.poverty.line","percent.moved.2015.later","percent.moved.2010.2014","percent.moved.2000.2009","percent.moved.1990.1999","percent.moved.1980.1989","percent.moved.1979.earlier","percent.female","percent.race.black","percent.race.american.indian","percent.race.asian","percent.race.pacific.islander","percent.race.other","percent.race.two","percent.race.white"
"120","1400000US11001006202","21st St & Constitution Ave NW",31261,56191,52434,38.8921101,-77.0466779,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"121","1400000US11001006202","US Dept of State / Virginia Ave & 21st St NW",31220,73426,75249,38.8944859,-77.0483582,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"122","1400000US11001006202","22nd St & Constitution Ave NW",31292,9499,8229,38.8921184,-77.0488686,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"123","1400000US11001006202","17th St & Independence Ave SW",31290,43821,43931,38.8879378,-77.0402473,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"124","1400000US11001006202","15th St & Constitution Ave NW",31321,14970,16083,38.8920858,-77.0336409,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"125","1400000US11001006202","Henry Bacon Dr & Lincoln Memorial Circle NW",31289,62128,61419,38.8901667,-77.049611,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"126","1400000US11001006202","Smithsonian-National Mall / Jefferson Dr & 12th St SW",31248,178772,185904,38.8887861,-77.0260229,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"127","1400000US11001006202","2nd St & Massachusetts Ave NE",31641,29434,28623,38.8952014,-77.0035114,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"128","1400000US11001006202","4th St & Madison Dr NW",31288,56014,56016,38.8905995,-77.0175703,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"129","1400000US11001006202","Hains Point/Buckeye & Ohio Dr SW",31273,23100,24209,38.8569622,-77.0222098,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"130","1400000US11001006202","Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31240,100460,100560,38.8863705,-77.0452107,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"131","1400000US11001006202","Washington & Independence Ave SW/HHS",31272,82289,90892,38.887653,-77.013211,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"132","1400000US11001006202","Jefferson Memorial",31249,178134,181237,38.8813959,-77.0364569,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"133","1400000US11001006202","20th St & Virginia Ave NW",31259,25500,27395,38.8944764,-77.0452671,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"134","1400000US11001006202","23rd & E St NW",31260,54973,53768,38.8960176,-77.0501114,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"135","1400000US11001006202","15th St & Pennsylvania Ave NW/Pershing Park",31129,4351,4682,38.8959919,-77.033058,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"136","1400000US11001006202","14th & D St NW / Ronald Reagan Building",31231,128532,147498,38.8938475,-77.0310363,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"137","1400000US11001006202","New York Ave & 15th St NW",31222,170125,177411,38.8987597,-77.0336773,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"138","1400000US11001006202","17th & G St NW",31277,73580,78067,38.89832,-77.03945,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"139","1400000US11001006202","Lincoln Memorial",31258,302174,300727,38.8892686,-77.050176,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"140","1400000US11001006202","19th St & Constitution Ave NW",31235,111301,116600,38.8921101,-77.0434861,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"141","1400000US11001006202","10th St & Constitution Ave NW",31219,128162,146563,38.8921037,-77.0259613,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"142","1400000US11001006202","1st & D St SE",31643,16945,15910,38.88508,-77.00588,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"143","1400000US11001006202","Kennedy Center",31211,38435,43319,38.8958996,-77.0549924,"DC","39","1.67","0.0","0.0","0","0.0","39","0.0","0.0","0.0","0.0","0.0","100.0","100.0","100.0","100.0","65","40.0","0.0","0.0","0.0","60.0","N","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","-","N","-","0.0","100.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0"
"144","1400000US11001006500","3rd & D St SE",31605,99204,97431,38.8842782,-77.004236,"DC","1131","2.14","6.0","4.7","283","11.7","364","0.1","5.2","6.5","1.3","30.7","55.4","99.1","86.1","85.7","1860","13.7","4.5","44.1","27.8","2.1","22.1","1.1","2.3","5.4","5.2","3.2","12.6","13.6","14.3","14.8","27.4","121779","156045","1.2","13.6","38.7","23.4","12.1","7.2","5.0","51.7","11.9","0.0","1.9","0.0","0.0","2.2","84.0"
"145","1400000US11001006600","Eastern Market / 7th & North Carolina Ave SE",31610,112951,108571,38.886588,-76.9964451,"DC","935","2.16","6.5","9.2","320","15.8","363","0.0","3.0","5.8","2.7","38.2","50.3","100.0","88.5","75.4","1264","28.6","2.9","36.9","12.7","6.8","24.9","1.4","2.4","1.2","1.1","2.2","13.8","13.7","15.0","23.3","26.0","146920","202377","2.7","10.4","29.2","22.8","16.1","9.2","12.3","50.0","3.4","2.5","4.4","0.0","0.4","2.3","87.1"
"146","1400000US11001006600","4th & East Capitol St NE",31618,116141,111181,38.8898071,-77.0005768,"DC","935","2.16","6.5","9.2","320","15.8","363","0.0","3.0","5.8","2.7","38.2","50.3","100.0","88.5","75.4","1264","28.6","2.9","36.9","12.7","6.8","24.9","1.4","2.4","1.2","1.1","2.2","13.8","13.7","15.0","23.3","26.0","146920","202377","2.7","10.4","29.2","22.8","16.1","9.2","12.3","50.0","3.4","2.5","4.4","0.0","0.4","2.3","87.1"
"147","1400000US11001006600","3rd St & Pennsylvania Ave SE",31269,81006,73829,38.8871908,-77.0020442,"DC","935","2.16","6.5","9.2","320","15.8","363","0.0","3.0","5.8","2.7","38.2","50.3","100.0","88.5","75.4","1264","28.6","2.9","36.9","12.7","6.8","24.9","1.4","2.4","1.2","1.1","2.2","13.8","13.7","15.0","23.3","26.0","146920","202377","2.7","10.4","29.2","22.8","16.1","9.2","12.3","50.0","3.4","2.5","4.4","0.0","0.4","2.3","87.1"
"148","1400000US11001006600","8th & East Capitol St NE",31629,47064,42034,38.8898051,-76.9949648,"DC","935","2.16","6.5","9.2","320","15.8","363","0.0","3.0","5.8","2.7","38.2","50.3","100.0","88.5","75.4","1264","28.6","2.9","36.9","12.7","6.8","24.9","1.4","2.4","1.2","1.1","2.2","13.8","13.7","15.0","23.3","26.0","146920","202377","2.7","10.4","29.2","22.8","16.1","9.2","12.3","50.0","3.4","2.5","4.4","0.0","0.4","2.3","87.1"
"149","1400000US11001006801","15th St & Massachusetts Ave SE",31626,51918,50003,38.8871667,-76.9836458,"DC","930","2.24","14.8","5.4","256","12.3","389","3.1","21.5","12.1","2.9","27.0","29.8","93.3","56.8","75.3","1353","40.1","2.9","44.8","4.9","5.5","28.6","10.0","3.1","4.8","6.1","5.9","12.6","14.3","22.6","7.8","12.7","83750","101424","2.5","10.6","37.8","26.7","9.6","6.5","8.8","48.1","50.2","0.2","3.4","0.0","1.7","2.9","41.6"
"150","1400000US11001006804","19th & East Capitol St SE",31601,36923,37973,38.8897738,-76.977254,"DC","16","4.63","39.8","4.7","37","50.0","117","20.7","50.4","15.4","2.4","3.8","2.4","74.5","6.3","2.6","37","91.9","0.0","8.1","0.0","0.0","N","0.0","0.0","0.0","0.0","0.0","18.8","0.0","0.0","81.3","0.0","-","N","0.0","0.0","18.8","0.0","81.3","0.0","0.0","7.8","88.6","0.1","0.0","0.0","2.9","1.6","6.7"
"151","1400000US11001006900","14th & D St SE",31607,67771,67841,38.88411,-76.98551,"DC","1168","1.89","8.8","7.6","370","16.8","320","3.6","7.6","12.0","0.8","30.2","45.8","96.4","76.0","81.1","1508","34.0","0.7","46.2","4.3","7.5","27.4","5.3","2.6","5.7","4.5","1.9","11.6","6.7","21.3","14.5","25.9","124045","141902","0.0","2.6","43.8","34.4","15.8","0.7","2.8","54.1","22.3","0.0","1.8","0.0","0.0","3.4","72.4"
"152","1400000US11001006900","12th St & Pennsylvania Ave SE",31644,4972,4734,38.8823795,-76.990241,"DC","1168","1.89","8.8","7.6","370","16.8","320","3.6","7.6","12.0","0.8","30.2","45.8","96.4","76.0","81.1","1508","34.0","0.7","46.2","4.3","7.5","27.4","5.3","2.6","5.7","4.5","1.9","11.6","6.7","21.3","14.5","25.9","124045","141902","0.0","2.6","43.8","34.4","15.8","0.7","2.8","54.1","22.3","0.0","1.8","0.0","0.0","3.4","72.4"
"153","1400000US11001006900","Potomac & Pennsylvania Ave SE",31606,70383,69809,38.8802293,-76.9849817,"DC","1168","1.89","8.8","7.6","370","16.8","320","3.6","7.6","12.0","0.8","30.2","45.8","96.4","76.0","81.1","1508","34.0","0.7","46.2","4.3","7.5","27.4","5.3","2.6","5.7","4.5","1.9","11.6","6.7","21.3","14.5","25.9","124045","141902","0.0","2.6","43.8","34.4","15.8","0.7","2.8","54.1","22.3","0.0","1.8","0.0","0.0","3.4","72.4"
"154","1400000US11001007000","Eastern Market Metro / Pennsylvania Ave & 7th St SE",31613,222406,217264,38.8842471,-76.995792,"DC","1137","1.96","7.1","6.4","320","14.4","395","1.9","7.3","2.2","2.0","34.2","52.1","97.9","86.4","85.3","2107","25.1","4.1","20.6","36.5","5.2","19.7","1.7","0.8","1.6","0.9","2.6","20.3","8.3","25.9","17.3","20.7","121354","156135","1.9","4.0","42.9","26.6","18.6","3.0","4.8","42.1","11.2","0.0","1.9","0.0","3.4","7.3","76.3"
"155","1400000US11001007000","3rd & G St SE",31625,61424,60627,38.88128,-77.00203,"DC","1137","1.96","7.1","6.4","320","14.4","395","1.9","7.3","2.2","2.0","34.2","52.1","97.9","86.4","85.3","2107","25.1","4.1","20.6","36.5","5.2","19.7","1.7","0.8","1.6","0.9","2.6","20.3","8.3","25.9","17.3","20.7","121354","156135","1.9","4.0","42.9","26.6","18.6","3.0","4.8","42.1","11.2","0.0","1.9","0.0","3.4","7.3","76.3"
"156","1400000US11001007000","8th & Eye St SE / Barracks Row",31608,45256,46545,38.880156,-76.995319,"DC","1137","1.96","7.1","6.4","320","14.4","395","1.9","7.3","2.2","2.0","34.2","52.1","97.9","86.4","85.3","2107","25.1","4.1","20.6","36.5","5.2","19.7","1.7","0.8","1.6","0.9","2.6","20.3","8.3","25.9","17.3","20.7","121354","156135","1.9","4.0","42.9","26.6","18.6","3.0","4.8","42.1","11.2","0.0","1.9","0.0","3.4","7.3","76.3"
"157","1400000US11001007100","11th & O St NW",31286,23941,22918,38.8733067,-76.9913589,"DC","1356","2.46","16.7","3.7","1042","31.2","925","4.7","18.1","14.9","1.3","25.7","30.5","90.6","56.2","61.5","1370","27.5","8.3","47.9","7.6","1.8","26.8","11.8","7.8","9.7","6.0","6.6","10.4","8.7","16.7","9.8","12.5","69145","102026","35.8","6.3","42.9","34.7","7.4","5.6","3.1","52.3","56.7","0.0","2.2","0.0","1.0","1.1","38.9"
"158","1400000US11001007200","3rd & Tingey St SE",31634,46823,58203,38.8748943,-77.002046,"DC","2482","1.84","5.0","5.7","429","9.4","658","3.7","6.9","5.9","1.9","38.7","41.9","95.3","80.6","85.8","3541","32.3","3.8","32.4","23.0","5.2","24.5","6.5","4.7","4.2","2.5","6.4","11.0","16.5","21.6","15.0","11.5","95481","110632","6.9","9.2","65.6","23.9","0.7","0.0","0.7","48.1","27.7","0.0","3.6","0.0","0.3","2.3","66.1"
"159","1400000US11001007200","M St & New Jersey Ave SE",31208,68071,84927,38.8765387,-77.004185,"DC","2482","1.84","5.0","5.7","429","9.4","658","3.7","6.9","5.9","1.9","38.7","41.9","95.3","80.6","85.8","3541","32.3","3.8","32.4","23.0","5.2","24.5","6.5","4.7","4.2","2.5","6.4","11.0","16.5","21.6","15.0","11.5","95481","110632","6.9","9.2","65.6","23.9","0.7","0.0","0.7","48.1","27.7","0.0","3.6","0.0","0.3","2.3","66.1"
"160","1400000US11001007200","Potomac Ave & 8th St SE",31635,13701,14183,38.8768332,-76.9949812,"DC","2482","1.84","5.0","5.7","429","9.4","658","3.7","6.9","5.9","1.9","38.7","41.9","95.3","80.6","85.8","3541","32.3","3.8","32.4","23.0","5.2","24.5","6.5","4.7","4.2","2.5","6.4","11.0","16.5","21.6","15.0","11.5","95481","110632","6.9","9.2","65.6","23.9","0.7","0.0","0.7","48.1","27.7","0.0","3.6","0.0","0.3","2.3","66.1"
"161","1400000US11001007200","1st & N St  SE",31209,37632,46431,38.87463,-77.00585,"DC","2482","1.84","5.0","5.7","429","9.4","658","3.7","6.9","5.9","1.9","38.7","41.9","95.3","80.6","85.8","3541","32.3","3.8","32.4","23.0","5.2","24.5","6.5","4.7","4.2","2.5","6.4","11.0","16.5","21.6","15.0","11.5","95481","110632","6.9","9.2","65.6","23.9","0.7","0.0","0.7","48.1","27.7","0.0","3.6","0.0","0.3","2.3","66.1"
"162","1400000US11001007200","1st & K St SE",31628,94279,103469,38.87839,-77.00587,"DC","2482","1.84","5.0","5.7","429","9.4","658","3.7","6.9","5.9","1.9","38.7","41.9","95.3","80.6","85.8","3541","32.3","3.8","32.4","23.0","5.2","24.5","6.5","4.7","4.2","2.5","6.4","11.0","16.5","21.6","15.0","11.5","95481","110632","6.9","9.2","65.6","23.9","0.7","0.0","0.7","48.1","27.7","0.0","3.6","0.0","0.3","2.3","66.1"
"163","1400000US11001007304","Alabama Ave & Stanton Rd SE / Shops at Park Village",31813,87,61,38.8451841,-76.9812277,"DC","1203","2.65","17.3","5.8","1217","38.2","785","15.8","42.2","22.9","5.3","5.2","4.6","80.2","9.8","48.0","1013","37.7","4.9","49.1","0.0","1.7","32.4","24.2","7.3","10.6","10.6","12.3","17.7","6.2","7.1","1.7","2.2","31782","45956","34.4","4.2","34.9","35.5","9.3","10.4","5.7","63.4","93.9","0.0","0.0","0.0","0.0","1.7","4.3"
"164","1400000US11001007401","Anacostia Metro",31801,9389,9995,38.8621812,-76.995218,"DC","908","2.52","21.0","3.7","1094","47.8","802","21.9","43.1","17.2","3.5","3.5","4.4","71.5","7.8","45.0","511","34.8","4.5","56.0","1.4","0.0","43.7","37.2","13.7","20.7","9.8","7.0","5.3","2.8","2.2","1.3","0.0","14692","23106","61.2","3.4","49.4","26.7","14.8","1.0","4.7","56.7","99.5","0.0","0.5","0.0","0.0","0.0","0.0"
"165","1400000US11001007403","19th & Savannah St SE",31815,8,13,38.846473,-76.9770551,"DC","1090","2.93","14.5","3.4","1277","40.0","1130","11.6","48.8","22.0","6.3","3.3","6.3","86.7","9.5","57.2","1063","41.9","1.3","48.1","7.4","1.3","36.2","25.3","13.9","11.1","14.6","15.5","10.5","6.8","2.4","0.0","0.0","24758","30826","34.3","7.9","39.4","30.6","11.7","6.3","3.9","55.7","98.6","0.0","0.0","0.0","0.0","0.0","1.4"
"166","1400000US11001007404","Congress Heights Metro",31806,1955,1262,38.8453933,-76.9877861,"DC","1186","3.18","18.7","1.9","1694","44.9","1262","9.8","49.1","16.3","4.2","7.1","5.6","82.2","12.6","59.8","1139","33.4","8.3","57.7","0.0","0.0","38.5","12.1","9.3","17.3","11.1","13.6","14.9","8.5","1.3","0.0","12.0","35357","66097","32.6","3.7","42.7","39.0","8.7","3.5","2.4","65.4","92.8","1.1","0.2","0.0","4.1","1.1","0.7"
"167","1400000US11001007409","Mississippi Ave & 19th St SE / THEARC",31814,29,32,38.8434125,-76.9749653,"DC","1545","2.52","21.9","3.7","1568","40.3","1231","16.3","44.8","21.7","3.1","5.9","3.0","78.5","8.9","58.5","1371","42.5","5.4","46.1","6.1","0.0","35.9","17.5","9.4","10.2","12.6","23.5","13.8","8.5","3.8","0.7","0.0","35625","39076","28.9","2.4","35.1","45.8","11.9","1.8","3.0","59.5","94.8","0.0","1.2","0.0","2.9","0.4","0.7"
"168","1400000US11001007502","Good Hope & Naylor Rd SE",31700,1914,1041,38.8606583,-76.968779,"DC","1808","2.60","19.5","3.6","2168","46.1","1750","13.9","40.1","20.9","7.7","6.0","8.1","82.8","14.1","47.5","1333","42.6","8.9","47.1","0.6","0.0","33.6","29.3","5.5","15.2","10.3","13.2","11.9","8.0","3.3","3.4","0.0","25027","36730","44.2","5.1","35.8","38.6","6.8","5.4","8.4","56.9","98.3","0.0","0.0","0.0","0.0","0.4","1.4"
"169","1400000US11001007503","Good Hope Rd & MLK Ave SE",31802,7614,8308,38.8674403,-76.9886086,"DC","949","2.72","19.6","7.3","1024","39.7","802","10.2","43.7","17.4","6.1","10.7","8.6","86.4","19.3","52.0","749","43.9","7.6","34.8","1.2","2.5","31.7","21.1","14.3","8.6","10.1","15.4","15.4","5.3","5.8","1.6","2.4","29476","43583","43.9","3.0","41.9","30.8","10.3","7.1","7.0","51.7","94.8","0.0","0.2","0.0","0.4","0.7","3.9"
"170","1400000US11001007503","Pleasant St & MLK Ave SE",31807,3271,3044,38.863912,-76.990282,"DC","949","2.72","19.6","7.3","1024","39.7","802","10.2","43.7","17.4","6.1","10.7","8.6","86.4","19.3","52.0","749","43.9","7.6","34.8","1.2","2.5","31.7","21.1","14.3","8.6","10.1","15.4","15.4","5.3","5.8","1.6","2.4","29476","43583","43.9","3.0","41.9","30.8","10.3","7.1","7.0","51.7","94.8","0.0","0.2","0.0","0.4","0.7","3.9"
"171","1400000US11001007601","16th & Q St SE / Anacostia HS",31812,862,1020,38.8700237,-76.9829543,"DC","2030","2.37","22.7","6.4","1498","31.1","1075","10.6","37.4","27.2","4.6","8.7","8.8","86.7","17.5","64.5","2034","48.4","1.6","38.8","2.8","6.1","35.3","15.9","7.7","12.5","14.6","14.3","14.0","6.9","7.1","4.5","2.4","34107","52516","25.2","7.3","39.0","27.1","8.9","3.3","14.3","54.5","92.0","0.0","0.0","0.4","0.7","0.6","6.3"
"172","1400000US11001007601","Good Hope Rd & 14th St SE",31803,4776,4801,38.866775,-76.985128,"DC","2030","2.37","22.7","6.4","1498","31.1","1075","10.6","37.4","27.2","4.6","8.7","8.8","86.7","17.5","64.5","2034","48.4","1.6","38.8","2.8","6.1","35.3","15.9","7.7","12.5","14.6","14.3","14.0","6.9","7.1","4.5","2.4","34107","52516","25.2","7.3","39.0","27.1","8.9","3.3","14.3","54.5","92.0","0.0","0.0","0.4","0.7","0.6","6.3"
"173","1400000US11001007603","Fairfax Village",31706,1282,549,38.86343,-76.95164,"DC","2108","1.91","11.7","9.5","1160","28.8","801","10.7","36.0","17.4","5.3","15.5","10.2","84.3","25.7","56.1","1687","45.5","16.8","33.8","1.1","2.7","35.8","13.6","2.1","11.7","15.8","13.0","18.2","6.2","12.8","4.5","2.1","47770","60090","27.6","5.2","25.2","32.5","17.5","11.6","8.0","52.1","87.4","0.0","0.8","0.0","5.0","1.1","5.7"
"174","1400000US11001007604","Pennsylvania & Minnesota Ave SE",31805,3033,4649,38.8734198,-76.9707337,"DC","1809","2.20","16.9","7.4","1119","28.1","861","10.0","26.6","28.1","3.7","13.8","13.7","85.9","27.5","70.1","1892","61.8","2.7","31.8","0.4","0.0","31.5","10.3","6.4","9.3","10.1","12.5","18.2","12.9","11.8","5.3","3.1","51594","66337","22.5","9.5","37.9","23.3","14.1","3.7","11.6","51.2","89.2","2.3","0.6","0.0","2.1","1.0","4.8"
